Merk;CC;Model;Type | KW/PK | Bouwjaar;;AGM Landport;SMF;SLA;HVT;GEL;Lithium **
DUCATI ;618;620;620 Sport Carenata | KW: 45/PK: 61 | 01.2003 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;618;620;620 Sport Nuda | KW: 45/PK: 61 | 01.2003 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;618;MONSTER;Monster 620 (M4) | KW: 24/PK: 33 | 01.2004 -; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;618;MONSTER;Monster 620 (M4) | KW: 44/PK: 60 | 01.2004 -; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;618;MONSTER;Monster 620 | KW: 46/PK: 63 | 11.2003 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;618;MONSTER;Monster 620 Dark | KW: 46/PK: 63 | 11.2003 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;618;MONSTER;Monster 620 I.E. | KW: 44/PK: 60 | 01.2001 - 12.2004;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;618;MONSTER;Monster 620 I.E. Dark | KW: 44/PK: 60 | 01.2001 - 12.2005;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;618;MONSTER;Monster 620 S I.E. | KW: 44/PK: 60 | 01.2001 - 12.2003;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;618;MULTISTRADA;Multistrada 620 (A1) | KW: 25/PK: 34 | 09.2006 -;;;; YT12B-4;; GT12B-4;
DUCATI ;618;MULTISTRADA;Multistrada 620 (A1) | KW: 45/PK: 62 | 09.2006 -;;;; YT12B-4;; GT12B-4;
DUCATI ;618;MULTISTRADA;Multistrada 620 | KW: 46/PK: 63 | 11.2004 - 12.2006;;;; YT12B-4;; GT12B-4;
DUCATI ;618;MULTISTRADA;Multistrada 620 Dark | KW: 46/PK: 63 | 11.2004 - 12.2006;;;; YT12B-4;; GT12B-4;
DUCATI ;649;INDIANA;Indiana 650 | KW: 37/PK: 50 | 01.1986 - 12.1989; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
DUCATI ;659;MONSTER;Monster 659 (M5) | KW: 38/PK: 52 | 01.2011 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;695;MONSTER;Monster 695 | KW: 52/PK: 71 | 11.2005 - 12.2008;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;696;696;696 (M5) | KW: 24/PK: 33 | 05.2008 -;;;; YT12B-4;; GT12B-4;
DUCATI ;696;696;696 (M5) | KW: 55/PK: 75 | 05.2008 -;;;; YT12B-4;; GT12B-4;
DUCATI ;696;MONSTER;Monster 696 (M5) | KW: 32/PK: 44 | 06.2010 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;696;MONSTER;Monster 696 | KW: 59/PK: 80 | 11.2007 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;696;MONSTER;Monster 696 20th Anniversary | KW: 59/PK: 80 | 11.2012 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;696;MONSTER;Monster 696+ | KW: 59/PK: 80 | 11.2007 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;748;748 | KW: 72/PK: 98 | 01.1995 - 12.1999; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;748;748;748 Biposto | KW: 72/PK: 98 | 01.1998 - 12.1999; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;748;748;748 R | KW: 78/PK: 106 | 01.1999 - 12.2002;;;; YT12B-4;; GT12B-4;
DUCATI ;748;748;748 S (H 3) | KW: 72/PK: 98 | 01.1998 - 12.1998; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;748;748;748 S | KW: 71/PK: 97 | 01.1998 - 12.2002;;;; YT12B-4;; GT12B-4;
DUCATI ;748;748;748 SPS | KW: 72/PK: 98 | 01.1998 - 12.1999; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;748;748 SPS | KW: 76/PK: 104 | 01.1998 - 12.1999; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;748;748 Strada Biposto | KW: 72/PK: 98 | 01.1995 - 12.1997; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;749;749 (H 5) | KW: 76/PK: 103 | 11.2002 - 12.2006;;;; YT12B-4;; GT12B-4;
DUCATI ;748;749;749 Dark | KW: 76/PK: 103 | 11.2003 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;749;749 S (H 5) | KW: 76/PK: 103 | 11.2003 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;748;749;749 S | KW: 81/PK: 110 | 11.2003 - 12.2006;;;; YT12B-4;; GT12B-4;
DUCATI ;748;750;750 F 1 | KW: 46/PK: 63 | 01.1985 - 12.1988; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
DUCATI ;748;750;750 Iidiana | KW: 37/PK: 50 | 01.1987 - 12.1990; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
DUCATI ;748;750;750 Paso | KW: 54/PK: 73 | 01.1986 - 12.1990; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
DUCATI ;748;750;750 Paso Mondiale | KW: 20/PK: 27 | 01.1986 - 12.1990; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
DUCATI ;748;750;750 Paso Mondiale | KW: 37/PK: 50 | 01.1986 - 12.1990; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
DUCATI ;748;750;750 Paso Mondiale | KW: 48/PK: 65 | 01.1986 - 12.1990; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
DUCATI ;748;750;750 Sport | KW: 54/PK: 73 | 01.1988 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 Sport C | KW: 47/PK: 64 | 01.1988 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 Sport Mondiale | KW: 20/PK: 27 | 01.1988 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 Sport Mondiale | KW: 37/PK: 50 | 01.1988 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 Sport Mondiale | KW: 54/PK: 73 | 01.1988 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 Sport N | KW: 47/PK: 64 | 01.1988 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS | KW: 53/PK: 72 | 01.1972 - 12.1972; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
DUCATI ;748;750;750 SS C | KW: 20/PK: 27 | 01.1990 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS C | KW: 44/PK: 60 | 01.1991 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS C | KW: 47/PK: 64 | 01.1990 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS C | KW: 48/PK: 65 | 01.1991 - 12.1997; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS C | KW: 50/PK: 68 | 01.1991 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS I.E. (V2) | KW: 24/PK: 33 | 01.1999 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;750;750 SS I.E. (V2) | KW: 45/PK: 61 | 01.1999 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;750;750 SS I.E. C | KW: 47/PK: 64 | 01.1998 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;750;750 SS I.E. N | KW: 47/PK: 64 | 01.1998 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;750;750 SS N | KW: 20/PK: 27 | 01.1990 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS N | KW: 44/PK: 60 | 01.1990 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS N | KW: 47/PK: 64 | 01.1990 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS N | KW: 48/PK: 65 | 01.1991 - 12.1996; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;750;750 SS N | KW: 50/PK: 68 | 01.1991 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;MONSTER;Monster 750 | KW: 46/PK: 63 | 01.1996 - 12.2001; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;MONSTER;Monster 750 | KW: 50/PK: 68 | 01.1996 - 12.1997; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;MONSTER;Monster 750 City | KW: 46/PK: 63 | 01.1998 - 12.2000; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;MONSTER;Monster 750 City Dark | KW: 46/PK: 63 | 01.1998 - 12.2000; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;MONSTER;Monster 750 Dark | KW: 46/PK: 63 | 01.1998 - 12.2001; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;748;MONSTER;Monster 750 I.E. | KW: 47/PK: 64 | 01.2001 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;748;MONSTER;Monster 750 I.E. Dark | KW: 47/PK: 64 | 01.2001 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;749;749;749 R (H5) | KW: 85/PK: 116 | 11.2003 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;796;796 (B1) | KW: 33/PK: 45 | 10.2010 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;796;796 (B1) | KW: 57/PK: 78 | 10.2010 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;800;800 SS | KW: 55/PK: 75 | 11.2003 - 12.2004;;;; YT12B-4;; GT12B-4;
DUCATI ;803;800;800 SS Carenata | KW: 55/PK: 75 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;803;800;800 SS Nuda | KW: 55/PK: 75 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;803;800;800 SS Sport Carenata | KW: 55/PK: 75 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;803;800;800 SS Sport Nuda | KW: 55/PK: 75 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;803;HYPERMOTARD;Hypermotard 796 | KW: 25/PK: 34 | 10.2009 - 12.2012;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;HYPERMOTARD;Hypermotard 796 | KW: 57/PK: 78 | 10.2009 - 12.2012;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 796 (M5) | KW: 25/PK: 34 | 05.2010 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 796 (M5) | KW: 34/PK: 46 | 05.2010 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 796 | KW: 54/PK: 73 | 11.2002 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 796 | KW: 64/PK: 87 | 05.2010 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 796 20th Anniversary | KW: 64/PK: 87 | 11.2012 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 796 Dark | KW: 54/PK: 73 | 11.2002 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 797 (ME) | KW: 34/PK: 46 | 03.2017 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster 797 | KW: 55/PK: 75 | 06.2016 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster S2R 800 (M4) | KW: 24/PK: 33 | 06.2006 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster S2R 800 (M4) | KW: 55/PK: 75 | 06.2006 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster S2R 800 | KW: 56/PK: 76 | 11.2004 - 12.2007;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;MONSTER;Monster S2R 800 Dark | KW: 56/PK: 76 | 11.2004 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;803;SCRALER;Scraler Classic (K1) | KW: 23/PK: 31 | 01.2015 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;SCRALER;Scraler Classic (K1) | KW: 34/PK: 48 | 01.2015 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;SCRALER;Scraler Classic (K1) | KW: 55/PK: 75 | 01.2015 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;SCRALER;Scraler Classic (KC) | KW: 54/PK: 73 | 01.2017 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;SCRALER;Scraler Classic (KD) | KW: 34/PK: 46 | 03.2017 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;SCRALER;Scraler Desert Sled (KB) | KW: 54/PK: 73 | 01.2017 -;;;; YT12B-4;; GT12B-4;
DUCATI ;803;SCRALER;Scraler Desert Sled (KE) | KW: 34/PK: 46 | 03.2017 -;;;; YT12B-4;; GT12B-4;
DUCATI ;821;HYPERMOTARD;Hypermotard 821 | KW: 35/PK: 48 | 11.2012 -;;;; YT12B-4;; GT12B-4;
DUCATI ;821;HYPERMOTARD;Hypermotard 821 | KW: 81/PK: 110 | 11.2012 -;;;; YT12B-4;; GT12B-4;
DUCATI ;821;HYPERMOTARD;Hypermotard 821 SP | KW: 81/PK: 110 | 11.2012 -;;;; YT12B-4;; GT12B-4;
DUCATI ;821;HYPERSTRADA;Hyperstrada 821 | KW: 35/PK: 48 | 11.2012 -;;;; YT12B-4;; GT12B-4;
DUCATI ;821;HYPERSTRADA;Hyperstrada 821 | KW: 81/PK: 110 | 11.2012 -;;;; YT12B-4;; GT12B-4;
DUCATI ;821;MONSTER;Monster 821 (M6) | KW: 82/PK: 112 | 01.2014 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;821;MONSTER;Monster 821 (M7) | KW: 35/PK: 48 | 01.2014 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;848;848;848 | KW: 98/PK: 134 | 11.2007 - 12.2010;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;848;848;848 Dark | KW: 98/PK: 134 | 02.2010 - 12.2010;;;; YT12B-4;; GT12B-4;
DUCATI ;848;848;848 Evo (H6) | KW: 74/PK: 101 | 07.2010 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;848;848;848 Evo | KW: 103/PK: 140 | 07.2010 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;848;848;848 Evo Corse SE | KW: 103/PK: 140 | 11.2011 - 12.2013;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;848;848;848 Evo Dark | KW: 103/PK: 140 | 07.2010 - 12.2011;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;848;STREETFIGHTER;Streetfighter 848 | KW: 97/PK: 132 | 11.2011 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;851;851;851 S | KW: 75/PK: 102 | 01.1988 - 12.1988; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;851;851;851 S | KW: 77/PK: 105 | 01.1989 - 12.1989; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;851;851;851 Strada | KW: 67/PK: 91 | 01.1991 - 12.1991; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;851;851;851 Strada | KW: 72/PK: 98 | 01.1992 - 12.1992; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;864;900;900 S 2 | KW: 48/PK: 65 | 01.1982 - 12.1984; YB12A-A;;;;; GB12A-A;
DUCATI ;864;900;900 SD Darh | KW: 51/PK: 69 | 01.1977 - 12.1983;;; U1-R300MF;;; G60-N30L-A; LFP30
DUCATI ;864;900;900 SS | KW: 48/PK: 65 | 01.1975 - 12.1982; YB12A-A;;;;; GB12A-A; LFP14
DUCATI ;864;900;900 SS MHR | KW: 50/PK: 68 | 01.1977 - 12.1982; YB12A-A;;;;; GB12A-A;
DUCATI ;864;GT;GT 860 | KW: 65/PK: 88 | 01.1974 - 12.1978; 12N24-3A;;;;;; LFP30
DUCATI ;864;GTS;GTS 860 | KW: 65/PK: 88 | 01.1975 - 12.1978; 12N24-3A;;;;;; LFP30
DUCATI ;888;888;888 SP | KW: 91/PK: 124 | 01.1989 - 12.1989; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;888;888;888 SP2 | KW: 80/PK: 109 | 01.1990 - 12.1990; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;888;888;888 SP3 | KW: 82/PK: 112 | 01.1991 - 12.1991; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;888;888;888 SP4 | KW: 82/PK: 112 | 01.1992 - 12.1992; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;888;888;888 SP5 | KW: 87/PK: 118 | 01.1993 - 12.1993; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;888;888;888 Strada | KW: 72/PK: 98 | 01.1993 - 12.1993; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;898;SUPERBIKE;899 Panigale | KW: 109/PK: 148 | 01.2012 -;;;; YT7B-4;; GT7B-4; LFP9
DUCATI ;902;MH;MH 900e (V3) | KW: 55/PK: 75 | 01.2001 - 12.2002;;;; YT7B-4;; GT7B-4;
DUCATI ;904;900;900 Sort Nuda | KW: 59/PK: 80 | 01.2000 - 12.2002;;;; YT12B-4;; GT12B-4;
DUCATI ;904;900;900 Sport Carenata | KW: 59/PK: 80 | 01.2000 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;900;900 SS C | KW: 57/PK: 78 | 01.1990 - 12.1997; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 SS C | KW: 61/PK: 83 | 01.1990 - 12.1997; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 SS Carenata | KW: 59/PK: 80 | 01.2000 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;900;900 SS FE | KW: 57/PK: 78 | 01.1998 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;900;900 SS I.E. C | KW: 58/PK: 79 | 01.1998 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;900;900 SS I.E. N | KW: 58/PK: 79 | 01.1998 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;900;900 SS N | KW: 57/PK: 78 | 01.1990 - 12.1996; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 SS N | KW: 61/PK: 83 | 01.1990 - 12.1993; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 SS Nuda | KW: 59/PK: 80 | 01.2000 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;900;900 SS Superlight | KW: 57/PK: 78 | 01.1991 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 SS Superlight | KW: 62/PK: 84 | 01.1991 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 Supersport | KW: 59/PK: 80 | 01.1989 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;900;900 Supersport | KW: 62/PK: 84 | 01.1989 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;906;906 Paso | KW: 58/PK: 79 | 01.1989 - 12.1991; YB16B;;;;; GB16B; LFP14
DUCATI ;904;906;906 Paso | KW: 65/PK: 88 | 01.1989 - 12.1991; YB16B;;;;; GB16B; LFP14
DUCATI ;904;906;906 Paso Mondiale | KW: 58/PK: 79 | 01.1990 - 12.1991; YB16B;;;;; GB16B; LFP14
DUCATI ;904;907;907 I.E. Paso | KW: 58/PK: 79 | 01.1990 - 12.1992; YB16B;;;;; GB16B; LFP14
DUCATI ;904;907;907 I.E. Paso | KW: 66/PK: 90 | 01.1990 - 12.1992; YB16B;;;;; GB16B; LFP14
DUCATI ;904;MONSTER;Monster 900 | KW: 49/PK: 67 | 01.1993 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 | KW: 55/PK: 75 | 01.1993 - 12.2000; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 | KW: 57/PK: 78 | 01.1993 - 12.2000; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 City | KW: 49/PK: 67 | 01.1998 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 City | KW: 57/PK: 78 | 01.1998 - 12.2000;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 City Dark | KW: 49/PK: 67 | 01.1998 - 12.2000; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 City Dark | KW: 57/PK: 78 | 01.1998 - 12.2000;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 Cromo | KW: 54/PK: 73 | 01.1998 - 12.1999; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 Dark | KW: 49/PK: 67 | 01.1998 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 Dark | KW: 57/PK: 78 | 01.1998 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 I.E. | KW: 57/PK: 78 | 01.2001 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 I.E. Dark | KW: 57/PK: 78 | 01.2001 - 12.2002;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 Metallic | KW: 57/PK: 78 | 01.1999 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 S/Spezial | KW: 54/PK: 73 | 12.1998 - 12.1999; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;904;MONSTER;Monster 900 S/Spezial | KW: 57/PK: 78 | 12.1998 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;904;MONSTER;Monster 900 S/Spezial | KW: 57/PK: 78 | 12.1998 - 12.2001;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;916;916;916 Biposto | KW: 83/PK: 112 | 01.1994 - 12.1998; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;916;916;916 Senna | KW: 80/PK: 109 | 01.1998 - 12.1999; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;916;916;916 Strada Biposto | KW: 72/PK: 98 | 01.1994 - 12.1997; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;916;MONSTER;Monster S4 | KW: 74/PK: 101 | 01.2001 - 12.2005;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;916;ST;ST 4 | KW: 77/PK: 105 | 01.1998 - 12.2003; YB16AL-A2;;;;; GB16AL-A2; LFP14
DUCATI ;937;HYPERMOTARD;Hypermotard 939 (BA) | KW: 83/PK: 113 | 02.2016 -;;;; YT12B-4;; GT12B-4;
DUCATI ;937;HYPERMOTARD;Hypermotard 939 SP (BA) | KW: 83/PK: 113 | 02.2016 -;;;; YT12B-4;; GT12B-4;
DUCATI ;937;HYPERSTRADA;Hyperstrada 939 | KW: 83/PK: 113 | 02.2016 -;;;; YT12B-4;; GT12B-4;
DUCATI ;937;MULTISTRADA;Multistrada 950 (AA) | KW: 83/PK: 113 | 01.2017 -;;;; YT12B-4;; GT12B-4;
DUCATI ;937;SUPERSPORT;SuperSport | KW: 83/PK: 113 | 01.2017 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;944;ST;ST 2 | KW: 61/PK: 83 | 01.1997 - 12.2003;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;955;SUPERBIKE;959 Panigale (HA) | KW: 115/PK: 156 | 01.2016 -;;;; YT7B-4;; GT7B-4;
DUCATI ;955;959;959 Panigale (HA) | KW: 115/PK: 157 | 01.2016 -;;;; YT7B-4;; GT7B-4;
DUCATI ;973;MILLE;Mille 1000 MHR | KW: 56/PK: 76 | 01.1985 - 12.1985; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;973;MILLE;Mille 1000 S2 | KW: 61/PK: 83 | 01.1985 - 12.1985; YB16AL-A2;;;;; GB16AL-A2;
DUCATI ;989;DESMOSEDICI;Desmosedici RR | KW: 138/PK: 188 | 01.2007 - 12.2008;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;1000;1000 DS | KW: 69/PK: 94 | 11.2004 - 12.2006;;;; YT12B-4;; GT12B-4;
DUCATI ;992;1000;1000 SS | KW: 62/PK: 84 | 11.2003 - 12.2004;;;; YT12B-4;; GT12B-4;
DUCATI ;992;1000;1000 SS Carenata (V5) | KW: 64/PK: 87 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;992;1000;1000 SS Nuda (V5) | KW: 64/PK: 87 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4;
DUCATI ;992;GT;GT 1000 | KW: 61/PK: 83 | 01.2006 - 12.2010;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;GT;GT 1000 Touring | KW: 61/PK: 83 | 01.2006 - 12.2008;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;GT;GT 1000 Touring | KW: 67/PK: 91 | 01.2009 - 12.2009;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MONSTER;Monster 1000 | KW: 62/PK: 84 | 11.2003 - 12.2005;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MONSTER;Monster 1000 Dark | KW: 62/PK: 84 | 11.2002 - 12.2003;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MONSTER;Monster 1000 S | KW: 62/PK: 84 | 11.2002 - 12.2005;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MONSTER;Monster S2R 1000 | KW: 64/PK: 87 | 11.2005 - 12.2008;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MULTISTRADA;Multistrada 1000 DS | KW: 62/PK: 84 | 07.2003 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MULTISTRADA;Multistrada 1000 DS | KW: 62/PK: 84 | 08.2006 -;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;MULTISTRADA;Multistrada 1000 S DS | KW: 62/PK: 84 | 07.2003 - 12.2006;;;; YT12B-4;; GT12B-4; LFP14
DUCATI ;992;PAUL SRT;Paul Srt 1000LE | KW: 61/PK: 83 | 11.2005 - 12.2006;;;; YT12B-4;; GT12B-4;
DUCATI ;992;SPORT;Sport 1000 | KW: 61/PK: 83 | 11.2005 - 12.2008;;;; YT12B-4;; GT12B-4;
