Category;Brand;CC;Model;Year;AGM_Premium;MF;Conventional;Conventional_Old
Motorcycles;PIAGGIO;50;NRG MC3;01-;-;YTX4L-BS;YB4L-B;-
Motorcycles;PIAGGIO;50;NRG POWER;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;NRG Power PureJet;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;NRG PureJet;03-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;NTT;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;Quartz;93-98;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;RCR;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;Runner Iniez, PureJet;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;Runner Poggiali;-;-;YTX4L-BS;-;-
Motorcycles;PIAGGIO;50;Runner SP, DD, FL;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;Scatto;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;Sfera, RST;93-98;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;SMT;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;SR 50 PUREJET;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;Stalker 50;-;-;YTX4L-BS;YB4L-B;-
Motorcycles;PIAGGIO;50;Storm 50;95-96;-;YTX4L-BS;YB4L-B;-
Motorcycles;PIAGGIO;50;Typhoon 50;94-99;-;YTX4L-BS;YB4L-B;-
Motorcycles;PIAGGIO;50;Typhoon 50 USA;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;Velofax;-98;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;Vespa 4T;-;-;YTX4L-BS;YB9-B;-
Motorcycles;PIAGGIO;50;Vespa Elestar;-;-;-;-;6N11A-3A
Motorcycles;PIAGGIO;50;Vespa ET2 Iniez;-;-;YTX5L-BS;YB5L-B;-
Motorcycles;PIAGGIO;50;Vespa ET2, Injection;98-;-;YTX4L-BS;YB4L-B;-
Motorcycles;PIAGGIO;50;Vespa ET4;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;Vespa LX 2T;-;-;YTX4L-BS;YB4L-B;-
Motorcycles;PIAGGIO;50;Vespa LX 4T, LXV 2T;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;Vespa PK FL/FL2;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;50;Vespa PK Marce A.EL;-;-;YTX5L-BS;YB5L-B;-
Motorcycles;PIAGGIO;50;Vespa PK N, S;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;50;Vespa PK Rush;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;50;Vespa PK/HP;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;50;Vespa PX;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;50;Zip 4T;02-;-;YTX9-BS;-;-
Motorcycles;PIAGGIO;50;Zip Catalyzed. 2T;02-;-;YTX4L-BS;-;-
Motorcycles;PIAGGIO;50;Zip FR, RST, SP 2T H2O;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;50;Zip, Zip Fast Rider;-;-;-;YB4L-B;-
Motorcycles;PIAGGIO;80;P80X,;-;-;-;-;12N5.5-3B
Motorcycles;PIAGGIO;80;PK80;-;-;-;-;12N5.5-3B
Motorcycles;PIAGGIO;80;PK80 S, XL;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;80;PX80 E;-;-;-;YB9-B;YB7-A
Motorcycles;PIAGGIO;80;PX80 E Lusso;90-96;-;-;YB7-A;-
Motorcycles;PIAGGIO;80;Sfera;93-95;-;-;YB7-A;-
Motorcycles;PIAGGIO;100;Diesis;07-;-;YTX4L-BS;-;-
Motorcycles;PIAGGIO;100;Free 100 4T;-;-;YTX7L-BS;-;-
Motorcycles;PIAGGIO;125;Beverly;00-;-;YT12B-BS;-;-
Motorcycles;PIAGGIO;125;Beverly, Sport (Euro 3);-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Beverly 125 GT, 4T;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Carnaby 124 4T;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Cosa, CL, FL, X;-95;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;DNA 125;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;DNA 125 4T;-;-;-;YB10L-B;-
Motorcycles;PIAGGIO;125;Excutive;00-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Fly;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Granturismo;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Hexagon;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Hexagon 4T;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;125;Hexagon GTX;-;-;-;YB10L-B;-
Motorcycles;PIAGGIO;125;Hexagon LX4;00-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Hexagon, Hexagon LX, RST;-99;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;IMP.ELETTR.V. 125 ET4;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Liberty;99;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Liberty 4T, Sport;08;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;MP3;07-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;125;Nexus 125;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;RS 125 ES, RACING;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Runner 125 VX 4T;07;-;YTX12-BS;YB9-B;-
Motorcycles;PIAGGIO;125;Runner, DT, DD, 4T, VX;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Sfera RST;-;-;YTX9-BS;YB9-B;-
Motorcycles;PIAGGIO;125;Sfera 4T;96-98;-;YTX7L-BS;YB7-A;-
Motorcycles;PIAGGIO;125;Skipper;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;Skipper 125 2T;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Skipper 4T;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Skipper LX/ST4T;99;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;SKR;94-98;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;ST4 Leader;00-;-;YTX9-BS;-;-
Motorcycles;PIAGGIO;125;Superhexagon GTX;00-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Typhoon, X, XR;96-99;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;V. 125 ET4 EURO2;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Vespa ET4, LX;96-00;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Vespa ETS;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;Vespa Granturismo;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Vespa GT H2O, UK;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Vespa GTV 4T Navy, LXV;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Vespa LXV 125 4T;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;Vespa P125X;-98;-;-;-;12N5.5-3B
Motorcycles;PIAGGIO;125;Vespa PK-S, -FL, - XL;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;Vespa PX E;-98;-;-;YB9-B;-
Motorcycles;PIAGGIO;125;Vespa PX S;-98;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;Vespa Sprint;-;-;-;-;B39-6
Motorcycles;PIAGGIO;125;Vespa T5;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;125;X7 (Euro3);08;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;125;X8 Premium;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;125;X8 Street, Premium (Euro2);-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;125;X9, Evolution;00-;-;-;YB10L-B;YB9-B
Motorcycles;PIAGGIO;125;Zip 4T;00-;-;YTX9-BS;-;-
Motorcycles;PIAGGIO;150;Cosa CL, X;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;150;Excutive;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Fly 150;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Hexagon;95-97;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Liberty;0;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Liberty 4T, Sport;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;150;Skipper;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;150;Skipper 150 2T;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Skipper LX/ST 4T;-99;-;YTX9-BS;YB9-B;-
Motorcycles;PIAGGIO;150;Typhoon 150;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Vespa ET4 (sealed);99-;-;YTX9-BS;-;-
Motorcycles;PIAGGIO;150;Vespa ET4, LX. PX;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;150;Vespa GL;-;-;-;-;B39-6
Motorcycles;PIAGGIO;150;Vespa GS;-;-;-;-;B49-6
Motorcycles;PIAGGIO;150;Vespa LX 4T;-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;150;Vespa PX X;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;150;Vespa Sprint;-;-;-;-;B49-6
Motorcycles;PIAGGIO;150;X8 Street (Euro2);-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;180;DNA 180;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;180;DNA 180 4T;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;180;Hexagon 4T;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;180;Hexagon LXT;-99;-;-;YB10L-B;-
Motorcycles;PIAGGIO;180;Hexagon LXT;00-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;180;Runner 180 2T;-;-;-;YB9-B;-
Motorcycles;PIAGGIO;180;Runner 180 4T;07-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;180;Superhexagon GTX;01-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;180;Vespa SS;01-;-;-;-;B49-6
Motorcycles;PIAGGIO;180;X9;01-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Beverly;-;-;YT12B-BS;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Beverly 200;07-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;200;Carnaby 4T;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;200;Cosa;-96;-;-;YB9-B;-
Motorcycles;PIAGGIO;200;Granturismo L;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Liberty;-;-;YTX12-BS;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Liberty 200 4T;-;-;YTX12-BS;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Liberty 200 4T Sport;07;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;200;Runner 4T;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Runner VXR 4T, RST;-;-;YTX12-BS;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Vespa Granturismo;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Vespa GT200;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;200;Vespa P E;-;-;-;YB7-A;-
Motorcycles;PIAGGIO;200;Vespa PX E Lusso;-98;-;-;YB9-B;YB7-A
Motorcycles;PIAGGIO;200;X8;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;200;X9 Evolution;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;250;Beverly, Cruiser, Tourer;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;Beverly, RST, Euro3;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;250;Carnaby 4T ie;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;Hexagon;99;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;250;Hexagon;98;-;-;YB9-B;-
Motorcycles;PIAGGIO;250;Hexagon GT;00-;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;250;MP3;07-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;Nexus, Euro3;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;Nexus, SP Euro3;-;-;YTX14-BS;YB14L-A2;-
Motorcycles;PIAGGIO;250;Superhexagon GTX;00;-;-;YB10L-B;-
Motorcycles;PIAGGIO;250;Superhexagon GTX;01-03;-;YTX12-BS;-;-
Motorcycles;PIAGGIO;250;Superhexagon GTX;03-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;250;Vespa GTS, GTV, ie 60;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;250;Vespa GTV ie Navy;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;X Evo;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;X7 ie;08;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;X8;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;250;X8 ie;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;250;X9 Evolution;01-;-;YTX12-BS;YB10L-B;-
Motorcycles;PIAGGIO;300;Nexus ie;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;300;Vespa GTS ie Super;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;400;Beverly 400 Euro3;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;400;Beverly ie Tourer;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;400;MP3;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;400;X Evo;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;400;X8 ie, Euro3;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;400;X8, Euro3;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;500;Beverly, Cruiser, Euro3;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;500;Beverly, Euro3;-;-;-;YB10L-B.P;-
Motorcycles;PIAGGIO;500;MP3;-;-;YTX14-BS;-;-
Motorcycles;PIAGGIO;500;Nexus, Euro3;-;-;-;YB14L-A2;-
Motorcycles;PIAGGIO;500;X9 Evolution;01-;-;-;YB14L-A2;-
Motorcycles;PIAGGIO;500;X9 Evolution USA;-;-;YTX14-BS;-;-
Motorcycles;POLARIS VICTORY;1507;V92C, DC Classic, Deluxe Cruiser;98-04;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;POLARIS VICTORY;1507;V92SC Sport Cruiser;00-01;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;POLARIS VICTORY;1507;V92TC Touring Cruiser;02-06;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;POLARIS VICTORY;1507;Vegas, Kingpin, 8-ball, Hammer;03-05;YTX20HL-BS;YTX20L-BS;-;-
Motorcycles;POLARIS VICTORY;1634;Vegas, Kingpin, 8-ball, Hammer;06-08;YTX20HL-BS;-;-;-
Motorcycles;POLARIS VICTORY;1731;Vision;08-;YTX20HL-BS;-;-;-
Motorcycles;PUCH;nan;Cobra 80;-;-;-;-;B39-6
Motorcycles;PUCH;nan;Cobra GTL, Daytona N50, Monza;-;-;-;-;B39-6
Motorcycles;PUCH;nan;Lido SL50, Lido Vario;-;-;-;YB4L-B;-
Motorcycles;PUCH;nan;Monza GP, Monza GX, Monza X;-;-;-;-;B39-6
Motorcycles;QIANJIANG;50;B01;-;YTX4L-BS;YT4L-BS;-;-
Motorcycles;QIANJIANG;50;QJ36-A;-;-;-;YB4L-B;-
Motorcycles;QIANJIANG;50;QJ50T, QJ50T-2;-;-;-;YB4L-B;-
Motorcycles;QIANJIANG;50;QJ50T-2A;-;YTX4L-BS;YT4L-BS;-;-
Motorcycles;QIANJIANG;50;QJ50T-8;-;-;YTX5L-BS;-;-
Motorcycles;QIANJIANG;50;T08;-;YTX4L-BS;YT4L-BS;-;-
Motorcycles;QIANJIANG;100;QJ110-6;-;-;-;YB5L-B;-
Motorcycles;QIANJIANG;100;T12;-;-;YTX7L-BS;-;-
Motorcycles;QIANJIANG;125;QJ125-10;07-;-;-;-;12N7F-4A
Motorcycles;QIANJIANG;125;QJ125A;-;-;-;-;12N7F-4A
Motorcycles;QIANJIANG;125;QJ125J;-;-;-;YB6L-B;12N9-4B-1
Motorcycles;QIANJIANG;125;QJ125T-3F;-;-;YTX7A-BS;-;12N7E-B
Motorcycles;QIANJIANG;150;QJ150T;07-;YTX9-BS;YTX7A-BS;-;-
Motorcycles;QIANJIANG;250;QJ250T;07-;-;YTX9-BS;-;-
Motorcycles;RIZZATO;50;Byte AT10;-;-;-;YB4L-B;-
Motorcycles;RIZZATO;50;Carosello;-;-;-;YB4L-B;-
Motorcycles;RIZZATO;50;Hacker AT12, LC/Racing;-;-;-;YB4L-B;-
Motorcycles;ROYAL ENFIELD;350;All Electric Start Models;00-03;YTX14AHL-BS;-;-;-
Motorcycles;ROYAL ENFIELD;350;All Kick-start Models;95-99;-;-;YB7-A;-
Motorcycles;ROYAL ENFIELD;350;All Kick-start Models;00-03;-;-;YB5L-B;-
Motorcycles;SANYANG;50;Cinderella;89;-;YTX7A-BS;-;-
Motorcycles;SANYANG;50;DD;-;-;YTX4L-BS;-;-
Motorcycles;SANYANG;50;Fiddle;75/77;-;YTX4L-BS;-;-
Motorcycles;SANYANG;50;Jet;79/81;-;YTX4L-BS;-;-
Motorcycles;SANYANG;50;Jungle;89;-;YTX4L-BS;-;-
Motorcycles;SANYANG;50;Mask;-;-;YTX5L-BS;-;-
Motorcycles;SANYANG;50;Mio;-;-;YTX5L-BS;-;-
Motorcycles;SANYANG;50;Reddevil;75/77;-;YTX4L-BS;-;-
Motorcycles;SANYANG;50;Superfancy;79/81;-;YTX4L-BS;-;-
Motorcycles;SANYANG;100;Bonus;-;-;-;YB5L-B;-
Motorcycles;SANYANG;100;Cinderella;99/01;-;YTX7A-BS;-;-
Motorcycles;SANYANG;100;Jet;75/77;-;YTX5L-BS;-;-
Motorcycles;SANYANG;100;Mio;-;-;YTX5L-BS;-;-
Motorcycles;SANYANG;110;Magic;-;-;-;YB5L-B;-
Motorcycles;SANYANG;110;Rvi;-;-;-;YB5L-B;-
Motorcycles;SANYANG;125;Attila;99/00;-;YTX7A-BS;-;-
Motorcycles;SANYANG;125;Husky;89;-;YTX7L-BS;-;-
Motorcycles;SANYANG;125;Newduke;00/01;-;YTX7A-BS;-;-
Motorcycles;SANYANG;125;Shark;-;-;YTX9-BS;-;-
Motorcycles;SANYANG;125;Superduke;00/01;-;YTX7A-BS;-;-
Motorcycles;SANYANG;150;Attila;00/01;-;YTX7A-BS;-;-
Motorcycles;SANYANG;150;Joyride;-;-;YTX9-BS;-;-
Motorcycles;SANYANG;150;Shark;-;-;YTX9-BS;-;-
Motorcycles;SANYANG;150;Super Duke;96/;-;YTX9-BS;-;-
Motorcycles;SANYANG;150;VS/EXCEL;-;-;YTX9-BS;-;-
Motorcycles;SANYANG;200;HD;-;-;YTX9-BS;-;-
Motorcycles;SANYANG;200;Joyride;-;-;YTX9-BS;-;-
Motorcycles;SANYANG;250;GTS;-;-;YTX12-BS;-;-
Motorcycles;SIMSON;50;Albatros;97;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;Albatros El-Starter;97;-;-;YB5L-B;-
Motorcycles;SIMSON;50;Classic;96-97;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;S51/1 B, C, E;-;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;S53;93-95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;SD CT, CTE;95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;SR50 1B, 1C;93-95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;SR50 2CE El.Starter;93;-;-;YB5L-B;-
Motorcycles;SIMSON;50;SR50 CC;94;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;SR50 CCE El.-Starter;94;-;-;YB5L-B;-
Motorcycles;SIMSON;50;SR50 M, XC, XG;94-95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;50;SR50 XCE, XGE El.-Start;95;-;-;YB5L-B;-
Motorcycles;SIMSON;80;Classic;96-97;-;-;-;12N5.5-3B
Motorcycles;SIMSON;80;S83;93-95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;80;SR80 1B, 1C, CC;93-95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;80;SR80 2CE El.-Starter;93;-;-;YB5L-B;-
Motorcycles;SIMSON;80;SR80 CCE El.-Starter;94;-;-;YB5L-B;-
Motorcycles;SIMSON;80;SR80 XC, XG;94-95;-;-;-;12N5.5-3B
Motorcycles;SIMSON;80;SR80 XCE, XGE;95;-;-;YB5L-B;-
Motorcycles;Sundiro HONDA;50;REN50;-;-;YTX4L-BS;-;-
Motorcycles;Sundiro HONDA;50;SDH50QT 16;-;-;-;YB4L-B;-
Motorcycles;Sundiro HONDA;50;Today;-;-;YTX4L-BS;-;-
Motorcycles;Sundiro HONDA;100;SDH100-41;-;-;-;YB5L-B;-
Motorcycles;Sundiro HONDA;100;WAVE;-;-;-;YB5L-B;-
Motorcycles;Sundiro HONDA;125;SDH125;-;YTX7A-BS;YTX7L-BS;-;12N9-4B-1
Motorcycles;Sundiro HONDA;125;SDH125-6;-;-;-;-;12N7A-3A
Motorcycles;Sundiro HONDA;125;SDH125-7B;-;-;-;YB6L-B;-
Motorcycles;Sundiro HONDA;125;SDH125T-21,80;-;-;YTX7A-BS;-;-
Motorcycles;SUZUKI;50;A50KM;92;-;-;-;6N4-2A-4
Motorcycles;SUZUKI;50;AC50, AS50;71;-;-;-;6N4-2A
Motorcycles;SUZUKI;50;AD50;91-95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;Address50;-97;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;AE50, 50M;91-95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;AG50T;95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;AH50;92-95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;AJ50;95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;AJ50 ZZS;-2;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;AP50, R7;94-;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;AY50, W, WR Katana;-98;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;AZ50;06;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;AZ50 (Lets II_ZZ);-2;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;CP50;85-95;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;F50, F50R;71;-;-;-;6N4-2A
Motorcycles;SUZUKI;50;FA50 Shuttle;80-91;-;-;-;6N2-2A-4
Motorcycles;SUZUKI;50;FB50, M;91-95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;FE50;-;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;FS50, FZ50;79-83;-;-;-;6N4-2A
Motorcycles;SUZUKI;50;GS50;-;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;GT50E, K, KE, U;77-80;-;-;-;6N4B-2A
Motorcycles;SUZUKI;50;Katana50LC;97;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;OR50;79-80;-;-;-;6N4B-2A
Motorcycles;SUZUKI;50;RB50;91;-;-;-;6N4-2A
Motorcycles;SUZUKI;50;RC50;-2;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;50;RG50;91;-;-;YB4L-B;-
Motorcycles;SUZUKI;50;RV50;-81;-;-;-;6N4B-2A
Motorcycles;SUZUKI;50;Sepia50;97-;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;Sport 50 (Model M12);68;-;-;-;6N4-2A
Motorcycles;SUZUKI;50;TR50 Street Magic;-2;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;TR50S;98;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;TS50;74;-;-;-;6N4-2A
Motorcycles;SUZUKI;50;TS50ERK, K;78-81;-;-;-;6N4B-2A
Motorcycles;SUZUKI;50;TS50W, XA, XK;91;-;-;YB4L-B;-
Motorcycles;SUZUKI;50;Tune50;97-;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;UR50(Velde);-2;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;UX50 W Zillion;99;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;UZ50X;06;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;X5;-;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;YR50;-2;-;YT4B-BS;-;-
Motorcycles;SUZUKI;50;ZILION;-;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;50;ZR50K, KE;79;-;-;-;6N4B-2A
Motorcycles;SUZUKI;50;ZZ50;97;-;YTX4L-BS;-;-
Motorcycles;SUZUKI;55;Model 31;68;-;-;-;6N2-2A-4
Motorcycles;SUZUKI;70;DRZ70;08;-;YT4B-BS;-;-
Motorcycles;SUZUKI;75;TS75 Colt;75-77;-;-;-;6N4-2A
Motorcycles;SUZUKI;80;A80;92;-;-;-;6N4-2A
Motorcycles;SUZUKI;80;CP80;92;-;-;YB5L-B;-
Motorcycles;SUZUKI;80;DG80;91;-;-;YB4L-B;-
Motorcycles;SUZUKI;80;FB80, M;91-95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;80;FB80D;95;-;YTX5L-BS;-;-
Motorcycles;SUZUKI;80;FR80;95;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;80;GT80E, EX, L, LX;-81;-;-;-;6N4B-2A
Motorcycles;SUZUKI;80;RG80, C;85-95;-;-;YB4L-B;-
Motorcycles;SUZUKI;80;Sport 80 (Models K11 & K11P);68;-;-;-;6N4-2A
Motorcycles;SUZUKI;80;Trail 80 (Models K15 & K15P);68;-;-;-;6N4-2A
Motorcycles;SUZUKI;80;TS80ER;91;-;-;-;6N4B-2A
Motorcycles;SUZUKI;80;TS80X;84-87;-;-;YB4L-B;-
Motorcycles;SUZUKI;90;CS90G;91;-;-;YB5L-B;-
Motorcycles;SUZUKI;90;FB90;-2;YTX4L-BS;YT4L-BS;-;-
Motorcycles;SUZUKI;90;Model K10, Model K10P;68;-;-;-;6N4-2A
Motorcycles;SUZUKI;90;RV90 Rover;72;-;-;-;6N2-2A-4
Motorcycles;SUZUKI;90;RV90 Rover;73-77;-;-;-;6N4B-2A
Motorcycles;SUZUKI;90;RV90 Rover, Vanvan;-92;-;-;-;6N4B-2A
Motorcycles;SUZUKI;90;TC90;-;-;-;-;6N4-2A
Motorcycles;SUZUKI;90;TC90J, TC90R;-;-;-;-;6N2-2A-4
Motorcycles;SUZUKI;90;TS90;-;-;-;-;6N4-2A
Motorcycles;SUZUKI;90;TS90J, R;-;-;-;-;6N2-2A-4
Motorcycles;SUZUKI;100;A100 Go-fer;69-91;-;-;-;6N4-2A
Motorcycles;SUZUKI;100;AG100;91-95;-;YTX5L-BS;-;-
Motorcycles;SUZUKI;100;AH100 Adress;95-96;-;YTX5L-BS;-;-
Motorcycles;SUZUKI;100;AX100;91;-;-;-;6N4-2A
Motorcycles;SUZUKI;100;B100P;91;-;-;-;6N4-2A
Motorcycles;SUZUKI;100;FB100;91;-;-;YB5L-B;-
